 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.64937E+00       0.10417E-02       0.37388E-01       0.25380E+00       0.25768E+00       0.30782E+00
      0      1       0.15650E+00       0.35170E-02      -0.20506E+01      -0.14118E+02       0.30563E-03       0.26394E-01
      0      1       0.27615E+00       0.48594E-02      -0.19564E+00      -0.13477E+01       0.32611E+00       0.16533E+01
      0      1       0.37328E+00      -0.50464E-03      -0.15182E+01      -0.10452E+02      -0.73640E+00      -0.34078E+01
      0      1      -0.59845E+00       0.23573E-02       0.16561E+00       0.11423E+01       0.59265E+00       0.14100E+01
      0      1       0.66767E+00      -0.22806E-02       0.24614E+01       0.16948E+02      -0.10144E+00       0.35427E+00
      0      1       0.82931E+00       0.17211E-02       0.15887E+01       0.10941E+02       0.35243E+00       0.82947E+00
      0      1      -0.13708E+01       0.39403E-02      -0.12533E+00      -0.86459E+00      -0.17088E-01       0.43225E+00
      0      1      -0.49695E+00       0.37509E-02      -0.89023E+00      -0.61301E+01       0.14408E-01      -0.54863E+00
      0      1       0.59591E+00      -0.78184E-03       0.46144E+00       0.31756E+01       0.18206E+00       0.35171E+00
      0      1      -0.29150E+00       0.37251E-02      -0.20120E+01      -0.13850E+02      -0.35891E+00      -0.19989E+01
      0      1      -0.45854E+00      -0.25338E-02       0.19298E+01       0.13284E+02       0.24995E+00       0.36691E+00
      0      1      -0.24531E+00       0.21789E-02       0.69980E+00       0.48167E+01       0.64919E+00       0.22509E+01
      0      1       0.38986E+00       0.10932E-02      -0.10637E+01      -0.73257E+01      -0.76483E+00      -0.25514E+01
      0      1       0.10787E+01      -0.86529E-03      -0.47554E+00      -0.32728E+01      -0.41168E+00      -0.11091E+01
      0      1      -0.32471E+00       0.16469E-02       0.15741E+01       0.10834E+02       0.86107E-02      -0.10242E+00
      0      1      -0.40284E+00       0.96786E-04      -0.22748E+01      -0.15665E+02       0.52601E+00       0.16232E+01
      0      1       0.34970E+00      -0.26992E-02       0.33402E+00       0.23014E+01      -0.23541E+00       0.38026E+00
      0      1       0.99031E+00      -0.14021E-02       0.13589E+01       0.93593E+01       0.41122E+00       0.97642E+00
      0      1      -0.54823E+00       0.60423E-03       0.15728E+01       0.10832E+02      -0.17614E+00       0.36854E+00
      0      1      -0.16800E+00       0.36156E-02       0.21521E+01       0.14815E+02       0.19221E+00       0.17282E+01
      0      1      -0.71904E+00       0.24512E-02       0.30253E+00       0.20847E+01      -0.27436E+00      -0.12447E+01
      0      1      -0.63541E+00       0.20734E-02       0.72199E+00       0.49748E+01      -0.40963E+00      -0.74866E+00
      0      1      -0.36812E+00      -0.20365E-02       0.14321E+01       0.98604E+01       0.17519E+00      -0.37219E+00
      0      1       0.77722E-01      -0.50053E-02      -0.20178E+01      -0.13892E+02      -0.20552E+00      -0.25956E+00
      0      1       0.43922E+00      -0.68317E-03       0.18638E+01       0.12832E+02       0.47286E+00       0.15208E+00
      0      1       0.15059E+01      -0.22027E-02      -0.29074E+01      -0.20019E+02      -0.29146E+00      -0.95893E+00
      0      1      -0.44813E+00      -0.13126E-02      -0.26766E+00      -0.18437E+01       0.11820E+00      -0.79048E+00
      0      1      -0.36739E+00       0.18116E-02       0.16570E+01       0.11409E+02       0.39772E+00       0.23374E+01
      0      1       0.31608E+00       0.33160E-02       0.72927E+00       0.50192E+01       0.27757E-01      -0.34659E+00
      0      1      -0.10730E+01       0.30243E-02       0.23531E+01       0.16204E+02       0.18889E+00       0.10993E+01
      0      1      -0.34713E+00       0.15334E-02      -0.82253E+00      -0.56667E+01       0.69040E-01       0.11005E+01
      0      1       0.41603E+00       0.21626E-02       0.22084E+00       0.15233E+01      -0.22519E+00       0.16699E+00
      0      1       0.18765E+00       0.29813E-04      -0.19286E+01      -0.13276E+02       0.24722E+00       0.93189E+00
      0      1      -0.42532E+00       0.35677E-03       0.27195E+00       0.18721E+01       0.43823E+00       0.16890E+01
      0      1       0.12577E+01      -0.95327E-03       0.13406E+01       0.92272E+01      -0.15370E+00      -0.59480E+00
      0      1       0.82707E+00       0.14015E-02      -0.39237E+00      -0.27019E+01       0.26185E+00       0.19956E+01
      0      1      -0.89591E+00      -0.13868E-02      -0.16560E+01      -0.11402E+02       0.36273E+00       0.76452E+00
      0      1      -0.94030E+00      -0.24852E-02       0.27047E+01       0.18623E+02       0.24854E+00       0.40246E+00
      0      1      -0.74215E-01       0.17555E-02       0.26227E+01       0.18054E+02       0.17472E+00      -0.90444E-01
      0      1      -0.45703E+00       0.22274E-02       0.24344E+01       0.16763E+02       0.57610E+00       0.29667E+01
      0      1      -0.13535E+01       0.12890E-02       0.10017E+01       0.68977E+01      -0.12537E+00      -0.12006E+01
      0      1       0.10992E+01      -0.52347E-02      -0.15859E+01      -0.10918E+02      -0.14643E+00      -0.10899E+01
      0      1       0.69091E+00      -0.16617E-02      -0.21008E+01      -0.14463E+02      -0.47301E+00      -0.75186E+00
      0      1      -0.91384E+00      -0.17894E-02      -0.20899E+01      -0.14386E+02      -0.29702E+00      -0.13031E+01
      0      1      -0.40618E+00      -0.60944E-03       0.20763E+01       0.14299E+02      -0.19657E+00       0.68403E-01
      0      1       0.15710E+01      -0.30756E-02       0.21618E+01       0.14886E+02       0.24371E+00       0.97922E+00
      0      1       0.15992E+01      -0.32285E-02      -0.11237E+01      -0.77361E+01       0.23271E-01       0.13973E+00
      0      1       0.13831E+01      -0.84810E-03      -0.27244E+00      -0.18769E+01       0.35760E-01      -0.49169E+00
      0      1      -0.10105E+01       0.54538E-02       0.42568E+00       0.29320E+01       0.27193E+00       0.96221E+00
      0      1       0.36695E+00      -0.22055E-03       0.18254E+01       0.12568E+02       0.81587E+00       0.25284E+01
      0      1       0.98106E+00       0.12485E-02       0.17681E+01       0.12175E+02       0.58905E-01       0.12589E+01
      0      1       0.53323E+00      -0.28109E-02       0.86037E+00       0.59259E+01       0.60758E+00       0.15572E+01
      0      1       0.72115E+00       0.72614E-03      -0.19012E+01      -0.13090E+02      -0.47645E+00      -0.23254E+01
      0      1      -0.54990E+00       0.14134E-03      -0.22528E+01      -0.15513E+02      -0.48462E+00      -0.21002E+01
      0      1      -0.44737E+00      -0.36518E-02       0.11838E+01       0.81521E+01      -0.19532E+00       0.50148E+00
      0      1       0.10439E+01       0.72951E-03      -0.20865E+01      -0.14365E+02      -0.24309E-01      -0.46812E+00
      0      1       0.36744E+00      -0.43782E-02       0.16564E+01       0.11402E+02       0.23068E+00       0.75048E+00
      0      1       0.24447E-01       0.61105E-04      -0.27528E+01      -0.18955E+02      -0.50252E+00      -0.23736E+01
      0      1      -0.79999E+00       0.48832E-02      -0.17472E+01      -0.12031E+02      -0.31263E+00      -0.14133E+01
      0      1      -0.32531E+00      -0.56300E-02      -0.20076E+01      -0.13823E+02       0.28208E+00       0.93582E+00
      0      1      -0.28982E+00       0.15002E-03      -0.52988E+00      -0.36453E+01       0.47409E+00       0.92329E+00
      0      1      -0.15201E+00      -0.34390E-02      -0.17085E+01      -0.11763E+02      -0.26581E+00      -0.82625E+00
      0      1       0.23430E-01       0.51765E-02      -0.12407E+01      -0.85433E+01       0.20114E+00       0.12969E+01
      0      1      -0.38318E+00      -0.16268E-02      -0.92683E+00      -0.63817E+01       0.69828E-01      -0.47592E+00
      0      1       0.97535E+00      -0.50223E-02      -0.15944E+01      -0.10979E+02      -0.71929E-01       0.48117E+00
      0      1       0.43279E+00      -0.28638E-02       0.24758E+01       0.17044E+02       0.36854E+00       0.16700E+00
      0      1      -0.51790E-01       0.34232E-02       0.23814E+01       0.16396E+02      -0.42786E+00      -0.15663E+01
      0      1       0.80095E+00      -0.50457E-02       0.21874E+01       0.15062E+02      -0.56161E+00      -0.20831E+01
      0      1      -0.27516E-01      -0.53072E-02      -0.24365E+01      -0.16773E+02      -0.16826E+00      -0.59962E+00
      0      1       0.52544E-01       0.28176E-02       0.35719E-01       0.24375E+00       0.20638E-01      -0.69973E+00
      0      1       0.50922E+00       0.10384E-02       0.18205E+01       0.12536E+02       0.31490E+00       0.48883E+00
      0      1      -0.11153E+01       0.98102E-04      -0.17828E+01      -0.12273E+02      -0.25297E+00      -0.80216E+00
      0      1       0.84745E+00      -0.26869E-02      -0.19000E+01      -0.13081E+02      -0.24627E+00      -0.82571E+00
      0      1       0.75853E+00       0.22932E-02       0.28206E+01       0.19420E+02       0.16183E+00      -0.41854E+00
      0      1      -0.11060E+01       0.94661E-03       0.27287E+01       0.18786E+02      -0.96233E-01       0.45229E+00
      0      1      -0.65045E-01      -0.26223E-02      -0.19111E+01      -0.13158E+02      -0.43804E+00      -0.25261E+00
      0      1      -0.70774E+00      -0.26116E-03       0.23383E+01       0.16097E+02      -0.25019E+00      -0.39851E-01
      0      1      -0.87791E+00       0.58325E-03      -0.19356E+01      -0.13328E+02       0.15043E-01      -0.31038E-01
      0      1      -0.10656E+01       0.43774E-03       0.91110E+00       0.62710E+01      -0.45152E+00      -0.15091E+01
      0      1      -0.44645E+00       0.35115E-02       0.12332E+01       0.84887E+01      -0.49512E-01      -0.13898E+01
      0      1      -0.21264E+00      -0.16907E-02      -0.27058E+01      -0.18632E+02       0.49437E+00       0.28162E+01
      0      1       0.10164E+01       0.18323E-02       0.19287E+01       0.13279E+02      -0.67125E-01      -0.12079E+01
      0      1       0.76978E+00       0.18164E-04       0.16106E+01       0.11087E+02      -0.15278E+00      -0.48058E+00
      0      1       0.13743E+01      -0.11478E-02       0.14622E+00       0.10067E+01      -0.11996E+00      -0.18307E+00
      0      1      -0.48907E+00      -0.23055E-02      -0.18303E+01      -0.12602E+02      -0.18287E+00       0.90374E+00
      0      1       0.11067E+01      -0.91804E-03      -0.27493E+01      -0.18928E+02      -0.31149E+00      -0.10663E+01
      0      1       0.67100E+00      -0.23660E-02      -0.18654E+01      -0.12842E+02      -0.44662E+00      -0.12835E+01
      0      1      -0.85990E+00       0.65124E-03       0.14725E+01       0.10139E+02       0.28418E+00       0.11871E+00
      0      1       0.23650E+00      -0.28639E-02       0.88409E+00       0.60871E+01       0.38841E+00       0.24810E+01
      0      1      -0.78625E-01      -0.45265E-02      -0.19745E+00      -0.13614E+01       0.27576E-01      -0.30654E+00
      0      1      -0.17966E+00       0.40972E-02      -0.61472E+00      -0.42304E+01       0.14292E+00      -0.97229E-01
      0      1      -0.25411E+00       0.20857E-02      -0.92573E+00      -0.63698E+01       0.43870E-01       0.63178E-01
      0      1      -0.12981E+01       0.13744E-02      -0.20015E+00      -0.13776E+01      -0.56124E-02       0.49930E+00
      0      1       0.39255E+00       0.15835E-02      -0.89993E+00      -0.61957E+01       0.29619E-01       0.17000E+01
      0      1      -0.98742E+00       0.13341E-02      -0.13107E+01      -0.90218E+01       0.41325E+00       0.20932E+01
      0      1       0.94100E+00       0.15720E-02      -0.61708E+00      -0.42461E+01       0.56608E-01      -0.11147E+00
      0      1       0.10026E+01      -0.28989E-02       0.20076E+01       0.13822E+02       0.19328E+00       0.21854E+00
      0      1       0.13823E+00       0.23062E-02       0.16910E+01       0.11643E+02      -0.43240E+00      -0.23954E+01
      0      1      -0.12665E+00      -0.30180E-02       0.88290E+00       0.60772E+01       0.21121E+00       0.11341E+01
      0      1       0.13053E+00      -0.25662E-02       0.76368E+00       0.52595E+01      -0.54692E+00      -0.27930E+01
      0      1      -0.14221E+01       0.49370E-02       0.92520E+00       0.63705E+01       0.22848E+00       0.95063E+00
      0      1       0.13256E+00       0.30553E-02      -0.73735E+00      -0.50766E+01      -0.16955E-01      -0.26031E+00
      0      1      -0.87092E-01       0.45814E-02       0.26599E+00       0.18327E+01      -0.27014E+00      -0.16969E+01
      0      1      -0.13010E+01       0.19925E-02      -0.46191E+00      -0.31781E+01       0.71066E-01      -0.23564E+00
      0      1       0.52699E+00      -0.56336E-02      -0.12416E+01      -0.85512E+01      -0.10166E+00      -0.92406E+00
      0      1       0.83161E-01       0.38022E-03       0.76353E+00       0.52546E+01       0.16702E-01       0.32046E+00
      0      1       0.16790E+00       0.10194E-02       0.19147E+01       0.13185E+02      -0.33436E+00       0.11652E+00
      0      1       0.14744E+00       0.32206E-02      -0.22373E+01      -0.15403E+02       0.28417E+00       0.10071E+01
      0      1      -0.11378E+01      -0.36456E-03       0.26952E+01       0.18559E+02      -0.13021E+00       0.93954E-01
      0      1       0.35765E+00      -0.26819E-02      -0.15116E+01      -0.10408E+02      -0.40114E+00      -0.27208E+01
      0      1       0.29946E+00       0.39280E-02      -0.20825E+01      -0.14341E+02       0.28505E+00       0.20329E+00
      0      1      -0.91735E+00      -0.46655E-03       0.22293E+00       0.15359E+01      -0.41753E+00      -0.19293E+01
      0      1      -0.42347E+00      -0.34036E-02       0.31555E+00       0.21733E+01       0.23023E+00      -0.50414E+00
      0      1       0.23035E+00       0.27616E-02      -0.57961E+00      -0.39890E+01      -0.21845E+00      -0.19758E+01
      0      1       0.45424E+00       0.40905E-02       0.88601E+00       0.60993E+01       0.76102E-01      -0.27111E+00
      0      1       0.17868E-01       0.19258E-02       0.72362E+00       0.49862E+01      -0.21858E+00       0.28136E+00
      0      1      -0.10250E+01       0.38770E-02       0.25091E+01       0.17277E+02       0.21679E+00       0.98738E+00
      0      1      -0.27324E+00      -0.23186E-03      -0.28761E+01      -0.19804E+02      -0.69905E+00      -0.23731E+01
      0      1       0.53106E+00       0.11610E-02       0.62249E+00       0.42837E+01       0.32397E+00      -0.10264E+00
      0      1       0.11608E+00      -0.45572E-02       0.18083E+01       0.12449E+02       0.59156E-02       0.42835E-01
      0      1       0.97780E+00      -0.40493E-02      -0.20596E+00      -0.14189E+01      -0.26896E+00      -0.47190E+00
      0      1       0.11345E+01      -0.12057E-02      -0.27699E+01      -0.19070E+02       0.57435E+00       0.14021E+01
      0      1       0.32362E+00      -0.31631E-02      -0.32677E+00      -0.22529E+01      -0.40388E+00      -0.90569E+00
      0      1       0.13067E+01      -0.10556E-02      -0.54447E+00      -0.37473E+01       0.59296E-01       0.56189E+00
      0      1      -0.80286E+00       0.55096E-02      -0.24388E+01      -0.16794E+02      -0.26431E-01      -0.35399E+00
      0      1      -0.71291E+00       0.24651E-02       0.12412E+01       0.85494E+01       0.52596E+00       0.22209E+01
      0      1      -0.68291E+00       0.24451E-02       0.26948E+01       0.18553E+02      -0.33268E+00      -0.20397E+01
      0      1       0.58196E+00      -0.40120E-02      -0.22500E+01      -0.15491E+02      -0.31671E-01       0.10532E+01
      0      1      -0.58197E-01      -0.20075E-02       0.22859E+01       0.15739E+02       0.79273E+00       0.31002E+01
      0      1      -0.28728E+00       0.43668E-02       0.17337E+01       0.11935E+02       0.41821E+00       0.21749E+01
